stamp,label,torso_distance_norm,wrap_score,lift_score,feet_off_ground_score,limb_speed_score,limb_accel_score,co_motion_score,state
1780119665.6907074,normal_far,4.1294636726379395,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119665.7583401,normal_far,4.133585453033447,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119665.8903294,normal_far,4.245424747467041,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119666.023566,normal_far,4.339024543762207,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119666.092176,normal_far,4.258371829986572,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119666.1589944,normal_far,4.283730983734131,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119666.2903054,normal_far,4.339852809906006,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119666.3575032,normal_far,4.343229293823242,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119666.4236968,normal_far,4.311659812927246,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119666.4907463,normal_far,4.318719863891602,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119666.624096,normal_far,4.346258640289307,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119666.690252,normal_far,4.383933067321777,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119666.7574358,normal_far,4.473086357116699,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119666.8906548,normal_far,4.331477642059326,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119666.957151,normal_far,4.320059776306152,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119667.024039,normal_far,4.302875995635986,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119667.1572983,normal_far,4.3466291427612305,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119667.2240858,normal_far,4.3394927978515625,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119667.290643,normal_far,4.460204601287842,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119667.4240692,normal_far,4.565361976623535,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119667.4908278,normal_far,4.547156810760498,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119667.6255524,normal_far,4.473391532897949,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119667.6950328,normal_far,4.45668363571167,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119667.7575598,normal_far,4.430086612701416,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119667.8907816,normal_far,4.34506893157959,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119668.0245478,normal_far,4.326059341430664,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119668.0908792,normal_far,4.2750325202941895,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119668.2241445,normal_far,4.253023147583008,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119668.357218,normal_far,4.230212211608887,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119668.4236183,normal_far,4.305946350097656,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119668.4910085,normal_far,4.36384916305542,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119668.6314547,normal_far,4.475654125213623,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119668.7573848,normal_far,4.635251045227051,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119668.8236098,normal_far,4.575222015380859,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119668.956962,normal_far,4.6734232902526855,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119669.0240178,normal_far,4.608110427856445,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119669.1572409,normal_far,4.542191505432129,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119669.2237701,normal_far,4.405641555786133,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119669.3568304,normal_far,4.270133018493652,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119669.4240024,normal_far,4.2823805809021,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119669.5575426,normal_far,4.281651020050049,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119669.6248622,normal_far,4.294868469238281,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119669.75701,normal_far,4.488041400909424,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119669.8901792,normal_far,4.655921936035156,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119669.957358,normal_far,4.777729511260986,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119670.090524,normal_far,4.981205940246582,0.0,0.0,0.0,0.04860657826066017,0.011050290428102016,0.0,observing
1780119670.1568923,normal_far,4.722635269165039,0.0,0.0,0.0,0.0,0.03298297896981239,0.0,observing
1780119670.290306,normal_far,4.534351348876953,0.0,0.0,0.0,0.0004117040953133255,0.0,0.0,observing
1780119670.4238365,normal_far,4.454356670379639,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119670.4917557,normal_far,4.492697238922119,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119670.6240435,normal_far,4.1429009437561035,0.0,0.0,0.0,0.014586656354367733,0.0,0.0,observing
1780119670.7589698,normal_far,4.293981552124023,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119670.825834,normal_far,4.403810501098633,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119670.9616222,normal_far,4.677491188049316,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119671.0902693,normal_far,4.750428199768066,0.0,0.0,0.0,0.02533317357301712,0.0,0.0,observing
1780119671.1593454,normal_far,4.76300048828125,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119671.2906985,normal_far,4.697138786315918,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119671.3573773,normal_far,4.766421318054199,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119671.4901853,normal_far,4.529759407043457,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119671.5572772,normal_far,4.438949108123779,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119671.6907136,normal_far,4.199891090393066,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119671.8238995,normal_far,4.083726406097412,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119671.9571204,normal_far,4.051258087158203,0.0,0.0,0.0,0.0748634859919548,0.03423147276043892,0.0,observing
1780119672.0235293,normal_far,4.158751487731934,0.0,0.0,0.0,0.0,0.03395673632621765,0.0,observing
1780119672.1594937,normal_far,4.19575834274292,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119672.2240095,normal_far,4.209534645080566,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119672.357952,normal_far,4.403463840484619,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119672.4909668,normal_far,4.695690631866455,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119672.5568092,normal_far,4.802905082702637,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119672.690347,normal_far,4.971165657043457,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119672.7574584,normal_far,4.999443531036377,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119672.8904524,normal_far,5.096475124359131,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119672.9570003,normal_far,5.090821266174316,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119673.0902097,normal_far,5.027470588684082,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119673.2235389,normal_far,4.789017677307129,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119673.3567832,normal_far,4.665199279785156,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780119673.4239948,normal_far,4.551263332366943,0.0,0.0,0.0,0.0,0.0,0.0,observing
