stamp,label,torso_distance_norm,wrap_score,lift_score,feet_off_ground_score,limb_speed_score,limb_accel_score,co_motion_score,state
1780126420.290223,normal_far,6.449887752532959,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126420.4235444,normal_far,6.40111780166626,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126420.490621,normal_far,6.35198974609375,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126420.6238213,normal_far,5.833038330078125,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126420.6902394,normal_far,5.896660804748535,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126420.8233862,normal_far,6.019713878631592,0.0,0.0,0.0,0.1575007289648056,0.08609186112880707,0.0,observing
1780126420.8903894,normal_far,6.003208637237549,0.0,0.0,0.0,0.0,0.0900900810956955,0.0,observing
1780126421.023691,normal_far,6.088222026824951,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126421.0900662,normal_far,6.208536148071289,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126421.1592865,normal_far,6.135646343231201,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126421.291502,normal_far,6.139570236206055,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126421.4237664,normal_far,6.110116004943848,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126421.4901397,normal_far,6.130812168121338,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126421.5587735,normal_far,6.056512832641602,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126421.6905959,normal_far,6.159989356994629,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126421.7568254,normal_far,6.120694637298584,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126421.8901114,normal_far,6.144678115844727,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126421.9580362,normal_far,6.171108722686768,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126422.0903907,normal_far,6.139876365661621,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126422.1567187,normal_far,6.127040386199951,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126422.2238233,normal_far,6.159524917602539,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126422.357206,normal_far,6.124842166900635,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126422.4235709,normal_far,6.102302074432373,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126422.556844,normal_far,6.084939956665039,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126422.6237714,normal_far,6.1792426109313965,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780126422.757035,normal_far,6.183374404907227,0.0,0.0,0.0,0.0,0.0,0.0,observing
