stamp,label,torso_distance_norm,wrap_score,lift_score,feet_off_ground_score,limb_speed_score,limb_accel_score,co_motion_score,state
1780127317.2238207,high_suspicious_safe,5.204586029052734,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780127317.2907782,high_suspicious_safe,5.176146030426025,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780127317.4241962,high_suspicious_safe,5.198389530181885,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780127317.4919808,high_suspicious_safe,5.166492938995361,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780127317.6269166,high_suspicious_safe,4.95163631439209,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780127317.6912608,high_suspicious_safe,5.165740013122559,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780127317.825399,high_suspicious_safe,4.734318733215332,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780127317.891558,high_suspicious_safe,4.838393211364746,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780127318.0244668,high_suspicious_safe,3.7699761390686035,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780127318.0908995,high_suspicious_safe,3.3639075756073,0.0,0.0,0.0,0.0,0.0,0.0,observing
1780127318.2292204,high_suspicious_safe,2.871095895767212,0.6239883899688721,0.0,0.0,0.0,0.0,0.0,observing
1780127318.2943647,high_suspicious_safe,2.6719112396240234,0.7680782079696655,0.0,0.0,0.0,0.0,0.0,observing
1780127318.424906,high_suspicious_safe,2.1510238647460938,0.8415231704711914,0.0,0.0,0.0,0.0,0.0,observing
1780127318.4910939,high_suspicious_safe,1.99837064743042,0.8549915552139282,0.0,0.0,0.0,0.0,0.0,observing
1780127318.8909159,high_suspicious_safe,1.4837045669555664,0.9000059962272644,0.0,0.0,0.0,0.0,0.0,watch
1780127319.0914345,high_suspicious_safe,1.524200201034546,0.8146170377731323,0.0,0.0,0.0,0.0,0.0,observing
1780127319.1574085,high_suspicious_safe,1.434335708618164,0.884574294090271,0.0,0.0,0.0,0.0,0.0,watch
1780127319.224155,high_suspicious_safe,1.3343429565429688,0.9366441369056702,0.0,0.0,0.0,0.0,0.0,watch
1780127319.357624,high_suspicious_safe,1.472164511680603,0.8033313155174255,0.0,0.0,0.0,0.0,0.0,observing
1780127319.423933,high_suspicious_safe,1.378673791885376,0.8556063175201416,0.0,0.0,0.0,0.0,0.0,watch
1780127319.5566902,high_suspicious_safe,1.4659537076950073,0.8745701313018799,0.0,0.0,0.031199293211102486,0.0,0.0,watch
