stamp,label,torso_distance_norm,wrap_score,lift_score,feet_off_ground_score,limb_speed_score,limb_accel_score,co_motion_score,state
1780375915.0542772,near_suspicious_safe,2.858964204788208,0.4054928719997406,0.0,0.0,0.0,0.0,0.0,observing
1780375915.4540834,near_suspicious_safe,2.9215946197509766,0.2800656259059906,0.0,0.0,0.0,0.0,0.0,observing
1780375916.1873322,near_suspicious_safe,2.9580368995666504,0.2125379890203476,0.0,0.0,0.0,0.0,0.0,observing
1780375916.2541187,near_suspicious_safe,2.93735933303833,0.18774981796741486,0.0,0.0,0.0,0.0,0.0,observing
1780375916.3209562,near_suspicious_safe,2.911512613296509,0.17873743176460266,0.0,0.0,0.0,0.0,0.0,observing
1780375916.3873465,near_suspicious_safe,2.8438637256622314,0.18475492298603058,0.0,0.0,0.0,0.0,0.0,observing
1780375916.4545736,near_suspicious_safe,2.7733421325683594,0.13753224909305573,0.0,0.0,0.0,0.0,0.0,observing
1780375916.5892031,near_suspicious_safe,2.6948580741882324,0.17082680761814117,0.0,0.0,0.0,0.0,0.0,observing
1780375916.6540694,near_suspicious_safe,2.5990161895751953,0.20134389400482178,0.0,0.0,0.0,0.0,0.0,observing
1780375916.721184,near_suspicious_safe,2.561577320098877,0.29423385858535767,0.0,0.0,0.0,0.0,0.0,observing
1780375916.7875235,near_suspicious_safe,2.520375967025757,0.3394293785095215,0.0,0.0,0.0,0.0,0.0,observing
1780375916.9206488,near_suspicious_safe,2.412858486175537,0.4662066400051117,0.0,0.0,0.0,0.0,0.0,observing
1780375916.9896836,near_suspicious_safe,2.3911519050598145,0.49531275033950806,0.0,0.0,0.0,0.0,0.0,observing
1780375917.0546591,near_suspicious_safe,2.402292251586914,0.46807751059532166,0.0,0.0,0.0,0.0,0.0,observing
1780375917.1893268,near_suspicious_safe,2.363858699798584,0.5086855292320251,0.0,0.0,0.0,0.0,0.0,observing
1780375917.253933,near_suspicious_safe,2.3390533924102783,0.4159215986728668,0.0,0.0,0.0,0.0,0.0,observing
1780375917.3874097,near_suspicious_safe,2.2369024753570557,0.4660704433917999,0.0,0.0,0.0,0.0,0.0,observing
1780375917.453725,near_suspicious_safe,2.2146122455596924,0.5327706336975098,0.0,0.0,0.0,0.0,0.0,observing
1780375917.5212595,near_suspicious_safe,2.3001632690429688,0.5048066973686218,0.0,0.0,0.0,0.0,0.0,observing
